id,slug,name,description,meal_type,serving_size_g,serving_description,curation_status,is_pilot,nutrition_source,calculation_version,curation_notes,created_at,updated_at,curation_batch
batch-02-054,batch-02-ubi-kuning-dan-melon,"Ubi Kuning dan Melon","Ubi Kuning dan Melon, disusun dari komponen pangan TKPI dengan porsi terukur.",snack,200.0,"1 porsi (200 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 2. Komponen dipilih dari data TKPI dengan makro dan natrium tersedia.",2026-07-28T09:41:26.352Z,2026-07-28T09:47:56.057Z,2
batch-02-055,batch-02-ubi-kukus-dan-apel,"Ubi Kukus dan Apel","Ubi Kukus dan Apel, disusun dari komponen pangan TKPI dengan porsi terukur.",snack,200.0,"1 porsi (200 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 2. Komponen dipilih dari data TKPI dengan makro dan natrium tersedia.",2026-07-28T09:41:26.352Z,2026-07-28T09:47:56.057Z,2
batch-02-056,batch-02-kacang-merah-dan-nanas,"Kacang Merah dan Nanas","Kacang Merah dan Nanas, disusun dari komponen pangan TKPI dengan porsi terukur.",snack,160.0,"1 porsi (160 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 2. Komponen dipilih dari data TKPI dengan makro dan natrium tersedia.",2026-07-28T09:41:26.352Z,2026-07-28T09:47:56.057Z,2
batch-02-057,batch-02-kacang-merah-segar-dan-jambu-biji,"Kacang Merah Segar dan Jambu Biji","Kacang Merah Segar dan Jambu Biji, disusun dari komponen pangan TKPI dengan porsi terukur.",snack,160.0,"1 porsi (160 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 2. Komponen dipilih dari data TKPI dengan makro dan natrium tersedia.",2026-07-28T09:41:26.352Z,2026-07-28T09:47:56.057Z,2
batch-02-058,batch-02-jagung-rebus-dan-pisang-ambon,"Jagung Rebus dan Pisang Ambon","Jagung Rebus dan Pisang Ambon, disusun dari komponen pangan TKPI dengan porsi terukur.",snack,160.0,"1 porsi (160 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 2. Komponen dipilih dari data TKPI dengan makro dan natrium tersedia.",2026-07-28T09:41:26.352Z,2026-07-28T09:47:56.057Z,2
batch-02-059,batch-02-talas-kukus-dan-jeruk,"Talas Kukus dan Jeruk","Talas Kukus dan Jeruk, disusun dari komponen pangan TKPI dengan porsi terukur.",snack,180.0,"1 porsi (180 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 2. Komponen dipilih dari data TKPI dengan makro dan natrium tersedia.",2026-07-28T09:41:26.353Z,2026-07-28T09:47:56.057Z,2
batch-02-060,batch-02-kacang-tolo-dan-melon,"Kacang Tolo dan Melon","Kacang Tolo dan Melon, disusun dari komponen pangan TKPI dengan porsi terukur.",snack,160.0,"1 porsi (160 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 2. Komponen dipilih dari data TKPI dengan makro dan natrium tersedia.",2026-07-28T09:41:26.353Z,2026-07-28T09:47:56.057Z,2
batch-03-001,batch-03-talas-belitung-kacang-merah-dan-jeruk,"Talas Belitung, Kacang Merah, dan Jeruk","Talas Belitung, Kacang Merah, dan Jeruk, komposisi unik Batch 3 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.250Z,2026-07-28T09:51:28.448Z,3
batch-03-002,batch-03-ubi-gadung-kacang-merah-segar-dan-melon,"Ubi Gadung, Kacang Merah Segar, dan Melon","Ubi Gadung, Kacang Merah Segar, dan Melon, komposisi unik Batch 3 dengan porsi berbasis TKPI.",breakfast,360.0,"1 porsi (360 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.257Z,2026-07-28T09:51:28.449Z,3
batch-03-003,batch-03-suweg-kukus-kacang-tolo-dan-apel,"Suweg Kukus, Kacang Tolo, dan Apel","Suweg Kukus, Kacang Tolo, dan Apel, komposisi unik Batch 3 dengan porsi berbasis TKPI.",breakfast,360.0,"1 porsi (360 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.257Z,2026-07-28T09:51:28.449Z,3
batch-03-004,batch-03-talas-bogor-tahu-dan-pisang-ambon,"Talas Bogor, Tahu, dan Pisang Ambon","Talas Bogor, Tahu, dan Pisang Ambon, komposisi unik Batch 3 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.257Z,2026-07-28T09:51:28.449Z,3
batch-03-005,batch-03-ubi-kuning-kacang-gude-dan-nanas,"Ubi Kuning, Kacang Gude, dan Nanas","Ubi Kuning, Kacang Gude, dan Nanas, komposisi unik Batch 3 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.258Z,2026-07-28T09:51:28.449Z,3
batch-03-006,batch-03-ubi-ungu-yoghurt-dan-jambu-biji,"Ubi Ungu, Yoghurt, dan Jambu Biji","Ubi Ungu, Yoghurt, dan Jambu Biji, komposisi unik Batch 3 dengan porsi berbasis TKPI.",breakfast,370.0,"1 porsi (370 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.258Z,2026-07-28T09:51:28.449Z,3
batch-03-007,batch-03-singkong-kukus-kacang-tolo-dan-pisang,"Singkong Kukus, Kacang Tolo, dan Pisang","Singkong Kukus, Kacang Tolo, dan Pisang, komposisi unik Batch 3 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.258Z,2026-07-28T09:51:28.449Z,3
batch-03-008,batch-03-jagung-rebus-kacang-merah-dan-jeruk,"Jagung Rebus, Kacang Merah, dan Jeruk","Jagung Rebus, Kacang Merah, dan Jeruk, komposisi unik Batch 3 dengan porsi berbasis TKPI.",breakfast,300.0,"1 porsi (300 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.258Z,2026-07-28T09:51:28.449Z,3
batch-03-009,batch-03-jagung-pipil-kacang-merah-segar-dan-nanas,"Jagung Pipil, Kacang Merah Segar, dan Nanas","Jagung Pipil, Kacang Merah Segar, dan Nanas, komposisi unik Batch 3 dengan porsi berbasis TKPI.",breakfast,300.0,"1 porsi (300 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.258Z,2026-07-28T09:51:28.449Z,3
batch-03-010,batch-03-roti-susu-skim-dan-melon,"Roti, Susu Skim, dan Melon","Roti, Susu Skim, dan Melon, komposisi unik Batch 3 dengan porsi berbasis TKPI.",breakfast,360.0,"1 porsi (360 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.258Z,2026-07-28T09:51:28.449Z,3
batch-03-011,batch-03-ubi-kukus-kacang-gude-dan-apel,"Ubi Kukus, Kacang Gude, dan Apel","Ubi Kukus, Kacang Gude, dan Apel, komposisi unik Batch 3 dengan porsi berbasis TKPI.",breakfast,360.0,"1 porsi (360 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.258Z,2026-07-28T09:51:28.449Z,3
batch-03-012,batch-03-ubi-rebus-tahu-dan-jambu-biji,"Ubi Rebus, Tahu, dan Jambu Biji","Ubi Rebus, Tahu, dan Jambu Biji, komposisi unik Batch 3 dengan porsi berbasis TKPI.",breakfast,300.0,"1 porsi (300 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.258Z,2026-07-28T09:51:28.449Z,3
batch-03-013,batch-03-talas-belitung-yoghurt-dan-pisang-ambon,"Talas Belitung, Yoghurt, dan Pisang Ambon","Talas Belitung, Yoghurt, dan Pisang Ambon, komposisi unik Batch 3 dengan porsi berbasis TKPI.",breakfast,400.0,"1 porsi (400 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.258Z,2026-07-28T09:51:28.449Z,3
batch-03-014,batch-03-suweg-kukus-kacang-merah-dan-jeruk,"Suweg Kukus, Kacang Merah, dan Jeruk","Suweg Kukus, Kacang Merah, dan Jeruk, komposisi unik Batch 3 dengan porsi berbasis TKPI.",breakfast,360.0,"1 porsi (360 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.259Z,2026-07-28T09:51:28.449Z,3
batch-03-015,batch-03-ubi-gadung-kacang-tolo-dan-nanas,"Ubi Gadung, Kacang Tolo, dan Nanas","Ubi Gadung, Kacang Tolo, dan Nanas, komposisi unik Batch 3 dengan porsi berbasis TKPI.",breakfast,360.0,"1 porsi (360 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.259Z,2026-07-28T09:51:28.449Z,3
batch-03-016,batch-03-nasi-merah-ayam-kalasan-kacang-panjang-dan-jambu-biji,"Nasi Merah, Ayam Kalasan, Kacang Panjang, dan Jambu Biji","Nasi Merah, Ayam Kalasan, Kacang Panjang, dan Jambu Biji, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,500.0,"1 porsi (500 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.259Z,2026-07-28T09:51:28.449Z,3
batch-03-017,batch-03-nasi-pepes-mujahir-kangkung-dan-melon,"Nasi, Pepes Mujahir, Kangkung, dan Melon","Nasi, Pepes Mujahir, Kangkung, dan Melon, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,510.0,"1 porsi (510 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.259Z,2026-07-28T09:51:28.449Z,3
batch-03-018,batch-03-nasi-merah-ikan-baung-kangkung-rebus-dan-nanas,"Nasi Merah, Ikan Baung, Kangkung Rebus, dan Nanas","Nasi Merah, Ikan Baung, Kangkung Rebus, dan Nanas, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,510.0,"1 porsi (510 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.259Z,2026-07-28T09:51:28.449Z,3
batch-03-019,batch-03-nasi-pepes-ikan-mas-wortel-dan-apel,"Nasi, Pepes Ikan Mas, Wortel, dan Apel","Nasi, Pepes Ikan Mas, Wortel, dan Apel, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,500.0,"1 porsi (500 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.260Z,2026-07-28T09:51:28.449Z,3
batch-03-020,batch-03-nasi-merah-ikan-papuyu-wortel-kukus-dan-jeruk,"Nasi Merah, Ikan Papuyu, Wortel Kukus, dan Jeruk","Nasi Merah, Ikan Papuyu, Wortel Kukus, dan Jeruk, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,510.0,"1 porsi (510 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.260Z,2026-07-28T09:51:28.449Z,3
batch-03-021,batch-03-nasi-ikan-patin-daun-katuk-dan-jambu-biji,"Nasi, Ikan Patin, Daun Katuk, dan Jambu Biji","Nasi, Ikan Patin, Daun Katuk, dan Jambu Biji, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,510.0,"1 porsi (510 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.260Z,2026-07-28T09:51:28.449Z,3
batch-03-022,batch-03-nasi-merah-cumi-daun-kelor-dan-nanas,"Nasi Merah, Cumi, Daun Kelor, dan Nanas","Nasi Merah, Cumi, Daun Kelor, dan Nanas, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,500.0,"1 porsi (500 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.260Z,2026-07-28T09:51:28.450Z,3
batch-03-023,batch-03-nasi-tahu-daun-singkong-dan-melon,"Nasi, Tahu, Daun Singkong, dan Melon","Nasi, Tahu, Daun Singkong, dan Melon, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.260Z,2026-07-28T09:51:28.450Z,3
batch-03-024,batch-03-nasi-merah-tempe-kacang-panjang-dan-jeruk,"Nasi Merah, Tempe, Kacang Panjang, dan Jeruk","Nasi Merah, Tempe, Kacang Panjang, dan Jeruk, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,490.0,"1 porsi (490 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.260Z,2026-07-28T09:51:28.450Z,3
batch-03-025,batch-03-nasi-kacang-merah-kangkung-dan-apel,"Nasi, Kacang Merah, Kangkung, dan Apel","Nasi, Kacang Merah, Kangkung, dan Apel, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.260Z,2026-07-28T09:51:28.450Z,3
batch-03-026,batch-03-nasi-merah-kacang-merah-segar-kangkung-rebus-dan-jambu-biji,"Nasi Merah, Kacang Merah Segar, Kangkung Rebus, dan Jambu Biji","Nasi Merah, Kacang Merah Segar, Kangkung Rebus, dan Jambu Biji, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.260Z,2026-07-28T09:51:28.450Z,3
batch-03-027,batch-03-nasi-kacang-tolo-wortel-dan-nanas,"Nasi, Kacang Tolo, Wortel, dan Nanas","Nasi, Kacang Tolo, Wortel, dan Nanas, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.260Z,2026-07-28T09:51:28.450Z,3
batch-03-028,batch-03-nasi-merah-kacang-gude-wortel-kukus-dan-melon,"Nasi Merah, Kacang Gude, Wortel Kukus, dan Melon","Nasi Merah, Kacang Gude, Wortel Kukus, dan Melon, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.260Z,2026-07-28T09:51:28.450Z,3
batch-03-029,batch-03-nasi-mujahir-goreng-daun-katuk-dan-jeruk,"Nasi, Mujahir Goreng, Daun Katuk, dan Jeruk","Nasi, Mujahir Goreng, Daun Katuk, dan Jeruk, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,480.0,"1 porsi (480 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.260Z,2026-07-28T09:51:28.450Z,3
batch-03-030,batch-03-nasi-merah-bebek-goreng-daun-kelor-dan-apel,"Nasi Merah, Bebek Goreng, Daun Kelor, dan Apel","Nasi Merah, Bebek Goreng, Daun Kelor, dan Apel, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,490.0,"1 porsi (490 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.260Z,2026-07-28T09:51:28.450Z,3
batch-03-031,batch-03-nasi-ikan-lais-daun-singkong-dan-jambu-biji,"Nasi, Ikan Lais, Daun Singkong, dan Jambu Biji","Nasi, Ikan Lais, Daun Singkong, dan Jambu Biji, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,510.0,"1 porsi (510 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.260Z,2026-07-28T09:51:28.450Z,3
batch-03-032,batch-03-nasi-merah-kedelai-rebus-kacang-panjang-dan-nanas,"Nasi Merah, Kedelai Rebus, Kacang Panjang, dan Nanas","Nasi Merah, Kedelai Rebus, Kacang Panjang, dan Nanas, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,500.0,"1 porsi (500 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.261Z,2026-07-28T09:51:28.450Z,3
batch-03-033,batch-03-nasi-kacang-belimbing-kangkung-dan-melon,"Nasi, Kacang Belimbing, Kangkung, dan Melon","Nasi, Kacang Belimbing, Kangkung, dan Melon, komposisi unik Batch 3 dengan porsi berbasis TKPI.",lunch,500.0,"1 porsi (500 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.261Z,2026-07-28T09:51:28.450Z,3
batch-03-034,batch-03-nasi-ayam-kalasan-wortel-dan-jeruk,"Nasi, Ayam Kalasan, Wortel, dan Jeruk","Nasi, Ayam Kalasan, Wortel, dan Jeruk, komposisi unik Batch 3 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.261Z,2026-07-28T09:51:28.450Z,3
batch-03-035,batch-03-nasi-merah-pepes-mujahir-wortel-kukus-dan-nanas,"Nasi Merah, Pepes Mujahir, Wortel Kukus, dan Nanas","Nasi Merah, Pepes Mujahir, Wortel Kukus, dan Nanas, komposisi unik Batch 3 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.261Z,2026-07-28T09:51:28.450Z,3
batch-03-036,batch-03-nasi-ikan-baung-daun-katuk-dan-apel,"Nasi, Ikan Baung, Daun Katuk, dan Apel","Nasi, Ikan Baung, Daun Katuk, dan Apel, komposisi unik Batch 3 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.261Z,2026-07-28T09:51:28.450Z,3
batch-03-037,batch-03-nasi-merah-pepes-ikan-mas-daun-kelor-dan-melon,"Nasi Merah, Pepes Ikan Mas, Daun Kelor, dan Melon","Nasi Merah, Pepes Ikan Mas, Daun Kelor, dan Melon, komposisi unik Batch 3 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.261Z,2026-07-28T09:51:28.450Z,3
batch-03-038,batch-03-nasi-ikan-papuyu-daun-singkong-dan-nanas,"Nasi, Ikan Papuyu, Daun Singkong, dan Nanas","Nasi, Ikan Papuyu, Daun Singkong, dan Nanas, komposisi unik Batch 3 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.261Z,2026-07-28T09:51:28.450Z,3
batch-03-039,batch-03-nasi-merah-ikan-patin-kacang-panjang-dan-jeruk,"Nasi Merah, Ikan Patin, Kacang Panjang, dan Jeruk","Nasi Merah, Ikan Patin, Kacang Panjang, dan Jeruk, komposisi unik Batch 3 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.261Z,2026-07-28T09:51:28.450Z,3
batch-03-040,batch-03-nasi-cumi-kangkung-dan-jambu-biji,"Nasi, Cumi, Kangkung, dan Jambu Biji","Nasi, Cumi, Kangkung, dan Jambu Biji, komposisi unik Batch 3 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.261Z,2026-07-28T09:51:28.450Z,3
batch-03-041,batch-03-nasi-merah-tahu-kangkung-rebus-dan-apel,"Nasi Merah, Tahu, Kangkung Rebus, dan Apel","Nasi Merah, Tahu, Kangkung Rebus, dan Apel, komposisi unik Batch 3 dengan porsi berbasis TKPI.",dinner,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.263Z,2026-07-28T09:51:28.450Z,3
batch-03-042,batch-03-nasi-tempe-wortel-dan-nanas,"Nasi, Tempe, Wortel, dan Nanas","Nasi, Tempe, Wortel, dan Nanas, komposisi unik Batch 3 dengan porsi berbasis TKPI.",dinner,495.0,"1 porsi (495 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.263Z,2026-07-28T09:51:28.450Z,3
batch-03-043,batch-03-nasi-merah-kacang-merah-wortel-kukus-dan-jeruk,"Nasi Merah, Kacang Merah, Wortel Kukus, dan Jeruk","Nasi Merah, Kacang Merah, Wortel Kukus, dan Jeruk, komposisi unik Batch 3 dengan porsi berbasis TKPI.",dinner,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 3. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T09:51:21.263Z,2026-07-28T09:51:28.451Z,3
